Attempt,PermitURL,CurrentTime,WithinRange,CurrentScheduledDay,EarliestAllowableDay,NextAvailableDay,SecondAvailableDay,ThirdAvailableDay,FourthAvailableDay
47,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:21,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
48,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:22,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
49,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:23,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
50,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:24,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
51,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:24,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
52,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:25,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
53,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:26,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
54,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:27,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
55,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:28,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
56,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:28,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
57,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:29,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
58,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:30,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
59,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:31,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
60,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:32,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
61,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:33,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
62,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:33,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
63,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:34,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
64,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:35,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
65,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:36,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
66,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:37,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
67,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:38,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
68,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:38,FALSE,10/15/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
69,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:39,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
70,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:40,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
71,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:41,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
72,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:42,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
73,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:43,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
74,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:43,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
75,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:44,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
76,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:45,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
77,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:45,FALSE,10/15/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
78,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:46,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
1,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:48,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
2,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:49,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
3,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:50,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
4,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:51,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
5,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:51,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
6,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:52,FALSE,10/15/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
7,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:53,FALSE,10/15/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
8,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:54,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
9,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:54,FALSE,10/15/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
10,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:55,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
11,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:56,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
12,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:56,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
13,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:57,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
14,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:58,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
15,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:59,FALSE,10/15/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
16,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 13:59,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
17,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:00,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
18,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:01,FALSE,10/15/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
19,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:02,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
20,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:02,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
21,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:03,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
23,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:04,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
24,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:05,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
25,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:06,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
26,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:07,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
27,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:07,FALSE,10/15/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
28,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:08,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
29,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:09,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
30,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:10,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
31,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:10,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
32,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:11,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
33,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:12,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
34,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:13,FALSE,10/21/2019,7/24/2019,10/22/2019,10/23/2019,10/24/2019,10/25/2019
36,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:14,FALSE,10/21/2019,7/24/2019,7/10/2019,10/23/2019,10/24/2019,10/25/2019
38,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:16,FALSE,10/15/2019,7/24/2019,7/10/2019,10/23/2019,10/24/2019,10/25/2019
39,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:17,FALSE,10/21/2019,7/24/2019,7/10/2019,10/23/2019,10/24/2019,10/25/2019
40,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:17,FALSE,10/21/2019,7/24/2019,7/10/2019,10/23/2019,10/24/2019,10/25/2019
41,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:18,FALSE,10/21/2019,7/24/2019,7/10/2019,10/23/2019,10/24/2019,10/25/2019
42,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:19,FALSE,10/21/2019,7/24/2019,7/10/2019,10/23/2019,10/24/2019,10/25/2019
1,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:39,TRUE,10/21/2019,7.24.2019,8/19/2019,10/23/2019,10/24/2019,10/25/2019
2,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:39,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
5,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:42,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
6,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:42,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
7,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:43,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
8,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:44,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
9,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:45,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
10,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:46,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
11,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:46,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
12,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:47,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
13,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:48,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
14,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:49,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
15,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:49,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
16,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:50,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
17,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:51,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
18,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:52,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
19,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:52,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
20,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:53,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
21,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:54,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
22,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:55,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
23,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/8/2019 14:56,FALSE,10/21/2019,7/24/2019,10/21/2019,10/23/2019,10/24/2019,10/25/2019
